Order ID,Order Date,Order Priority,Order Quantity,Total Sales,Total Cost of Good sold,Total Discount,Total Shipping Cost,Margin,Ship Date,Ship Mode,Customer Name,Product ID,Durée de livraison,Part de livraison dans les revenus
19457,07-12-2012,High,33,214,184,26,5,0,07-15-2012,Express Air,Alice McCarthy,146,3,2.10%
19462,09-20-2014,Medium,2,282,225,0,53,4,09-23-2014,Regular Air,Mark Cousins,103,3,18.64%
19492,12-12-2013,High,33,708,600,21,4,83,12-15-2013,Regular Air,Jason Gross,471,3,0.61%
19492,12-12-2013,High,9,75,56,8,30,-19,12-14-2013,Regular Air,Jason Gross,397,2,39.85%
19493,02-02-2012,Critical,31,29,25,4,104,-103,02-04-2012,Regular Air,Bill Overfelt,232,2,355.43%
19494,01-12-2013,High,2,867,740,35,5,87,01-14-2013,Regular Air,Clytie Kelty,1194,2,0.61%
19494,01-12-2013,High,39,101,86,7,13,-6,01-14-2013,Regular Air,Clytie Kelty,737,2,13.34%
19521,11-23-2012,Not Specified,9,"2,046","1,640",61,53,292,11-25-2012,Regular Air,Frank Hawley,499,2,2.57%
19522,10-20-2012,Medium,44,276,223,22,2,28,10-23-2012,Regular Air,Alan Haines,977,3,0.81%
19522,10-20-2012,Medium,37,167,144,13,1,9,10-22-2012,Regular Air,Alan Haines,855,2,0.63%
19523,11-30-2014,High,44,5,4,0,3,-3,12-02-2014,Regular Air,Jim Sink,1125,2,60.22%
19524,01-14-2013,Critical,9,"6,524","4,808",652,7,"1,057",01-16-2013,Regular Air,Amy Cox,576,2,0.11%
19555,02-11-2013,Low,8,240,208,0,3,29,02-14-2013,Regular Air,Carol Darley,672,3,1.34%
19555,02-11-2013,Low,36,346,284,38,11,13,02-14-2013,Regular Air,Carol Darley,944,3,3.16%
19556,12-30-2013,Not Specified,22,"5,894","4,440",707,7,740,01-02-2014,Regular Air,Charles Crestani,593,3,0.12%
19556,12-30-2013,Not Specified,35,"1,232","1,070",135,6,20,01-02-2014,Regular Air,Charles Crestani,251,3,0.52%
19556,12-30-2013,Not Specified,45,92,74,9,45,-36,01-01-2014,Delivery Truck,Charles Crestani,38,2,48.88%
19557,10-30-2014,Low,26,368,317,40,1,9,11-02-2014,Regular Air,Valerie Dominguez,940,3,0.33%
19557,10-30-2014,Low,9,68,59,5,8,-3,11-01-2014,Regular Air,Valerie Dominguez,675,2,11.23%
19558,02-25-2014,Low,2,"7,262","5,899",436,2,925,02-28-2014,Regular Air,Ellis Ballard,869,3,0.03%
19559,04-15-2013,High,14,"2,808","2,258",281,1,268,04-17-2013,Express Air,Matthew Grinstein,166,2,0.05%
19559,04-15-2013,High,31,273,223,5,7,38,04-18-2013,Regular Air,Matthew Grinstein,814,3,2.65%
19559,04-15-2013,High,18,259,221,8,13,16,04-17-2013,Express Air,Matthew Grinstein,133,2,5.22%
19584,04-16-2012,Critical,6,17,13,1,45,-43,04-18-2012,Delivery Truck,Maria Zettner,31,2,269.67%
19586,11-01-2015,Not Specified,36,305,244,40,4,18,11-04-2015,Regular Air,Gary Hwang,928,3,1.26%
19616,12-22-2014,High,3,"4,778","3,717",0,9,"1,052",12-24-2014,Regular Air,Katherine Nockton,506,2,0.19%
19616,12-22-2014,High,42,84,69,7,2,7,12-24-2014,Express Air,Katherine Nockton,909,2,2.22%
19617,01-20-2015,Low,3,912,786,91,13,21,01-22-2015,Regular Air,Jack Lebron,361,2,1.48%
19617,01-20-2015,Low,38,173,151,7,9,6,01-23-2015,Regular Air,Jack Lebron,526,3,5.45%
19621,09-07-2014,Critical,20,"6,174","4,964",370,3,836,09-09-2014,Regular Air,Marc Crier,653,2,0.05%
19621,09-07-2014,Critical,15,63,46,7,10,0,09-10-2014,Express Air,Marc Crier,926,3,15.53%
19649,05-04-2014,High,25,"1,319","1,061",92,10,156,05-06-2014,Express Air,Janet Lee,591,2,0.77%
19649,05-04-2014,High,36,361,296,47,68,-51,05-07-2014,Delivery Truck,Janet Lee,308,3,18.94%
19652,06-02-2015,Critical,34,"2,520","1,973",176,6,364,06-04-2015,Regular Air,Tamara Manning,383,2,0.24%
19652,06-02-2015,Critical,28,"1,347","1,034",27,63,223,06-05-2015,Delivery Truck,Tamara Manning,124,3,4.68%
19653,09-11-2015,Not Specified,34,630,505,63,8,54,09-14-2015,Regular Air,Edward Nazzal,1026,3,1.30%
19654,01-09-2014,High,8,831,664,50,10,107,01-11-2014,Regular Air,Maribeth Yedwab,392,2,1.22%
19655,01-11-2012,High,31,368,297,29,3,39,01-14-2012,Regular Air,Alan Barnes,483,3,0.81%
19686,08-15-2013,Medium,2,"1,216","1,002",97,13,104,08-18-2013,Regular Air,Alan Barnes,628,3,1.05%
19686,08-15-2013,Medium,11,36,31,2,7,-4,08-18-2013,Regular Air,Alan Barnes,745,3,20.77%
19687,08-13-2013,Medium,33,122,105,10,1,6,08-16-2013,Regular Air,George Ashbrook,1061,3,0.86%
19687,08-13-2013,Medium,23,49,42,6,7,-7,08-15-2013,Regular Air,George Ashbrook,409,2,15.33%
19716,09-29-2012,Low,5,"1,058",853,42,6,156,10-02-2012,Regular Air,Nat Carroll,267,3,0.60%
19718,06-24-2015,Low,6,75,61,3,11,0,06-26-2015,Regular Air,Victor Price,694,2,15.04%
19744,03-14-2013,Medium,41,84,72,10,7,-6,03-16-2013,Regular Air,Natalie Webber,497,2,8.90%
19745,12-18-2015,High,2,"8,728","7,264",0,3,"1,461",12-20-2015,Regular Air,Harold Pawlan,280,2,0.03%
19745,12-18-2015,High,25,"6,798","5,466",816,7,508,12-21-2015,Regular Air,Harold Pawlan,330,3,0.11%
19745,12-18-2015,High,29,"1,150",894,46,11,199,12-20-2015,Regular Air,Harold Pawlan,95,2,0.94%
19745,12-18-2015,High,50,60,49,0,2,8,12-21-2015,Regular Air,Harold Pawlan,533,3,3.49%
19748,08-04-2013,Not Specified,6,"1,143",898,23,8,214,08-07-2013,Regular Air,Maxwell Schwartz,953,3,0.68%
19777,10-19-2015,Not Specified,2,330,284,23,15,8,10-21-2015,Regular Air,Pauline Chand,482,2,4.67%
19777,10-19-2015,Not Specified,24,120,103,7,12,-2,10-22-2015,Regular Air,Pauline Chand,198,3,10.14%
19777,10-19-2015,Not Specified,22,37,32,3,13,-10,10-22-2015,Regular Air,Pauline Chand,678,3,33.90%
19782,10-18-2015,Low,18,705,565,56,1,82,10-21-2015,Regular Air,Erin Ashbrook,1040,3,0.16%
19811,08-08-2014,Low,49,65,53,1,9,2,08-11-2014,Express Air,Mitch Webber,812,3,14.14%
19812,04-02-2013,Low,3,193,156,4,69,-36,04-05-2013,Delivery Truck,Alex Russell,17,3,35.50%
19813,03-02-2013,Critical,29,173,151,12,4,7,03-05-2013,Regular Air,Lena Cacioppo,433,3,2.16%
19815,03-25-2013,Not Specified,33,"4,060","3,287",162,9,601,03-28-2013,Regular Air,Karen Carlisle,1221,3,0.22%
19840,05-24-2013,Critical,25,14,10,2,72,-70,05-26-2013,Delivery Truck,Dianna Vittorini,69,2,522.29%
19841,12-26-2013,Low,17,420,337,17,9,58,12-28-2013,Regular Air,Tom Stivers,518,2,2.08%
19841,12-26-2013,Low,7,203,163,22,6,12,12-28-2013,Regular Air,Tom Stivers,122,2,3.10%
19841,12-26-2013,Low,43,153,133,12,12,-5,12-29-2013,Express Air,Tom Stivers,126,3,7.93%
19843,07-29-2013,Medium,33,73,62,2,13,-5,07-31-2013,Regular Air,Eugene Moren,82,2,18.50%
19874,06-08-2015,High,31,"1,372","1,096",0,14,262,06-11-2015,Regular Air,Mathew Reese,758,3,1.03%
19905,08-12-2015,Critical,20,"2,112","1,710",127,1,275,08-14-2015,Regular Air,Matt Abelman,817,2,0.04%
19905,08-12-2015,Critical,25,83,71,2,97,-87,08-14-2015,Delivery Truck,Matt Abelman,5,2,117.29%
19911,10-06-2014,High,39,"5,168","3,917",517,21,712,10-08-2014,Regular Air,Brosina Hoffman,165,2,0.41%
19911,10-06-2014,High,38,"1,117",923,22,43,129,10-08-2014,Delivery Truck,Brosina Hoffman,185,2,3.84%
19911,10-06-2014,High,43,120,104,12,8,-4,10-08-2014,Regular Air,Brosina Hoffman,521,2,6.73%
19936,11-13-2015,Critical,19,162,121,13,2,26,11-15-2015,Regular Air,Giulietta Weimer,1109,2,1.38%
19936,11-13-2015,Critical,41,36,31,4,3,-2,11-15-2015,Regular Air,Giulietta Weimer,280,2,8.36%
19943,11-24-2012,Critical,16,"10,024","8,708","1,002",78,236,11-26-2012,Delivery Truck,Benjamin Patterson,26,2,0.78%
19972,06-16-2015,Critical,6,"1,225","1,013",74,13,126,06-19-2015,Regular Air,Liz Price,744,3,1.10%
19974,11-03-2013,High,22,"3,917","3,140",392,9,377,11-06-2013,Regular Air,Rick Wilson,612,3,0.23%
19974,11-03-2013,High,14,114,99,15,35,-34,11-06-2013,Delivery Truck,Rick Wilson,100,3,30.56%
19975,04-10-2012,Not Specified,33,544,462,60,10,11,04-12-2012,Regular Air,Emily Phan,689,2,1.92%
20002,08-12-2015,Medium,9,"1,992","1,575",259,4,154,08-14-2015,Regular Air,Dianna Vittorini,806,2,0.18%
20003,01-30-2015,Medium,39,"9,722","7,845",681,6,"1,191",02-02-2015,Regular Air,Shirley Schmidt,372,3,0.06%
20003,01-30-2015,Medium,5,301,240,36,1,23,02-01-2015,Regular Air,Shirley Schmidt,440,2,0.49%
20007,08-05-2012,Not Specified,49,142,122,16,2,2,08-08-2012,Regular Air,Nicole Hansen,920,3,1.65%
20032,11-05-2015,Medium,8,270,218,22,3,28,11-08-2015,Regular Air,Liz Carlisle,597,3,1.10%
20033,05-21-2013,Critical,5,198,159,12,37,-10,05-24-2013,Regular Air,Jack Lebron,55,3,18.56%
20036,12-05-2013,Not Specified,21,"4,227","3,321",169,7,730,12-08-2013,Regular Air,John Lee,151,3,0.17%
20036,12-05-2013,Not Specified,44,299,241,12,9,38,12-08-2013,Regular Air,John Lee,321,3,2.95%
20036,12-05-2013,Not Specified,25,386,319,50,7,9,12-07-2013,Regular Air,John Lee,497,2,1.93%
20036,12-05-2013,Not Specified,28,120,96,5,99,-80,12-07-2013,Delivery Truck,John Lee,36,2,83.05%
20037,01-10-2012,Low,49,"1,021",868,41,22,90,01-12-2012,Delivery Truck,Michelle Moray,91,2,2.16%
20037,01-10-2012,Low,35,376,317,11,13,34,01-12-2012,Regular Air,Michelle Moray,509,2,3.42%
20038,02-26-2013,Low,42,90,77,6,10,-4,02-28-2013,Regular Air,Sally Knutson,1101,2,11.01%
20066,09-02-2015,Critical,3,43,33,1,9,0,09-04-2015,Regular Air,Anna Chung,734,2,19.99%
20066,09-02-2015,Critical,16,35,30,0,13,-9,09-04-2015,Regular Air,Anna Chung,554,2,37.74%
20068,02-28-2014,Critical,9,180,157,22,10,-9,03-02-2014,Regular Air,Carol Triggs,1191,2,5.82%
20069,09-26-2012,Critical,6,491,395,49,28,19,09-29-2012,Regular Air,Jack Garza,505,3,5.80%
20071,09-17-2014,Medium,31,82,66,11,22,-16,09-19-2014,Delivery Truck,Cari Schnelling,341,2,26.17%
20096,08-19-2015,Low,35,164,143,7,44,-29,08-22-2015,Delivery Truck,Peter Buhler,20,3,26.66%
20098,12-08-2014,Medium,11,"1,631","1,372",98,14,147,12-10-2014,Regular Air,Chuck Sachs,696,2,0.86%
20098,12-08-2014,Medium,8,208,181,8,13,5,12-11-2014,Regular Air,Chuck Sachs,622,3,6.49%
20102,06-05-2014,High,15,725,589,29,3,104,06-08-2014,Regular Air,Christine Sundaresam,500,3,0.41%
20103,02-11-2013,Medium,30,245,198,0,9,38,02-14-2013,Regular Air,Thais Sissman,1087,3,3.82%
20103,02-11-2013,Medium,25,300,260,39,13,-13,02-13-2013,Express Air,Thais Sissman,380,2,4.33%
20128,08-31-2012,Not Specified,32,"3,629","2,823",0,3,803,09-02-2012,Regular Air,Chuck Clark,713,2,0.08%
20128,08-31-2012,Not Specified,5,272,226,11,30,6,09-02-2012,Regular Air,Chuck Clark,139,2,11.02%
20132,05-17-2013,Low,30,"6,275","4,788",126,42,"1,320",05-20-2013,Delivery Truck,Darrin Sayre,64,3,0.67%
20134,03-12-2014,Low,47,545,411,71,11,53,03-15-2014,Regular Air,James Lanier,1016,3,2.03%
20134,03-12-2014,Low,26,33,27,1,10,-5,03-14-2014,Regular Air,James Lanier,276,2,29.93%
20135,06-30-2012,Critical,44,761,580,30,1,149,07-03-2012,Regular Air,Susan MacKendrick,857,3,0.10%
20135,06-30-2012,Critical,28,115,99,13,90,-86,07-03-2012,Delivery Truck,Susan MacKendrick,1263,3,78.37%
20160,10-22-2014,Low,42,805,643,89,3,71,10-25-2014,Express Air,Chad Cunningham,720,3,0.33%
20162,02-08-2012,Medium,38,50,43,2,23,-18,02-11-2012,Regular Air,Helen Wasserman,865,3,45.48%
20166,03-04-2012,Low,6,"9,785","9,785","1,272",13,"-1,285",03-07-2012,Regular Air,Mick Crebagga,62,3,0.14%
20192,10-06-2013,Low,35,"1,236","1,001",74,3,158,10-09-2013,Regular Air,Henia Zydlo,258,3,0.24%
20193,11-07-2013,Medium,23,"5,922","4,730",592,10,589,11-09-2013,Regular Air,Harry Greene,1242,2,0.17%
20194,03-13-2015,High,10,"3,539","2,846",460,10,223,03-15-2015,Regular Air,Dennis Bolton,608,2,0.28%
20225,07-26-2013,Low,33,"8,129","6,581",975,8,564,07-29-2013,Regular Air,Kean Thornton,1099,3,0.10%
20225,07-26-2013,Low,22,131,113,17,1,0,07-28-2013,Regular Air,Kean Thornton,971,2,0.95%
20229,10-30-2012,Low,47,"1,582","1,285",206,1,90,11-02-2012,Regular Air,Gary Hwang,940,3,0.08%
20256,01-31-2015,Low,24,"13,775","10,785",275,17,"2,696",02-03-2015,Regular Air,Roland Black,446,3,0.13%
20259,05-24-2014,Critical,42,305,264,21,7,13,05-26-2014,Regular Air,Anna Haberlin,514,2,2.26%
20261,05-20-2012,Medium,36,794,687,48,2,58,05-22-2012,Regular Air,Duane Huffman,795,2,0.19%
20261,05-20-2012,Medium,25,541,402,65,19,55,05-23-2012,Express Air,Duane Huffman,634,3,3.50%
20261,05-20-2012,Medium,21,229,196,7,13,12,05-22-2012,Express Air,Duane Huffman,200,2,5.90%
20262,12-26-2012,Not Specified,27,"15,301","12,346",459,13,"2,482",12-29-2012,Regular Air,Patrick O'Donnell,622,3,0.09%
20263,11-14-2012,Medium,8,433,373,30,15,14,11-16-2012,Regular Air,Bryan Mills,482,2,3.56%
20263,11-14-2012,Medium,33,478,411,53,2,13,11-16-2012,Regular Air,Bryan Mills,391,2,0.39%
20292,11-08-2015,Medium,5,456,376,0,6,73,11-10-2015,Regular Air,Michael Grace,373,2,1.32%
20292,11-08-2015,Medium,26,533,440,59,12,22,11-11-2015,Regular Air,Michael Grace,721,3,2.30%
20322,06-28-2012,Critical,15,"4,645","3,686",604,12,344,06-30-2012,Regular Air,Seth Vernon,986,2,0.26%
20322,06-28-2012,Critical,46,"1,334","1,080",107,8,139,07-01-2012,Regular Air,Seth Vernon,1026,3,0.62%
20322,06-28-2012,Critical,46,165,143,20,54,-51,06-30-2012,Delivery Truck,Seth Vernon,114,2,32.65%
20325,07-03-2013,Critical,24,"4,200","3,609",420,21,150,07-06-2013,Regular Air,Sara Luxemburg,541,3,0.50%
20325,07-03-2013,Critical,35,128,107,10,84,-73,07-06-2013,Delivery Truck,Sara Luxemburg,193,3,65.54%
20354,09-19-2015,Critical,24,576,495,17,1,63,09-21-2015,Regular Air,Logan Haushalter,1030,2,0.13%
20384,10-25-2014,Low,30,76,65,8,14,-12,10-28-2014,Regular Air,Mitch Webber,618,3,18.59%
20384,10-25-2014,Low,32,421,341,25,165,-110,10-27-2014,Delivery Truck,Mitch Webber,33,2,39.27%
20386,02-27-2013,Critical,35,501,372,60,1,68,03-01-2013,Regular Air,Mike Kennedy,827,2,0.21%
20389,08-11-2012,High,24,"8,090","6,484",162,12,"1,433",08-14-2012,Regular Air,Liz Price,815,3,0.15%
20389,08-11-2012,High,30,252,207,8,11,26,08-14-2012,Express Air,Liz Price,1011,3,4.46%
20389,08-11-2012,High,31,174,144,21,63,-54,08-14-2012,Delivery Truck,Liz Price,199,3,36.15%
20390,08-31-2012,Not Specified,17,"1,224",928,0,3,293,09-03-2012,Regular Air,Sandra Flanagan,653,3,0.24%
20390,08-31-2012,Not Specified,35,117,94,8,11,4,09-03-2012,Express Air,Sandra Flanagan,347,3,9.67%
20422,01-26-2012,High,5,179,154,4,1,21,01-29-2012,Regular Air,Gene Hale,888,3,0.42%
20422,01-26-2012,High,30,87,75,3,8,0,01-28-2012,Regular Air,Gene Hale,567,2,8.65%
20448,08-02-2014,Critical,23,430,357,13,4,57,08-05-2014,Express Air,Luke Weiss,905,3,0.87%
20449,01-03-2013,Medium,19,11,10,1,30,-30,01-05-2013,Regular Air,Nora Paige,324,2,264.65%
20450,12-07-2015,Critical,26,877,748,35,100,-6,12-09-2015,Delivery Truck,Ed Braxton,46,2,11.40%
20451,05-25-2015,Critical,17,"1,825","1,462",237,69,57,05-27-2015,Delivery Truck,Bill Overfelt,17,2,3.76%
20451,05-25-2015,Critical,6,53,39,7,3,4,05-28-2015,Regular Air,Bill Overfelt,1035,3,5.65%
20451,05-25-2015,Critical,33,54,46,3,8,-3,05-28-2015,Regular Air,Bill Overfelt,386,3,14.19%
20453,03-10-2014,Medium,23,"1,386","1,122",139,9,116,03-13-2014,Regular Air,Magdelene Morse,635,3,0.67%
20453,03-10-2014,Medium,17,442,373,49,1,19,03-13-2014,Express Air,Magdelene Morse,166,3,0.34%
20455,06-28-2013,Critical,7,44,33,5,13,-7,07-01-2013,Express Air,Dana Kaydos,361,3,30.58%
20480,01-29-2012,Medium,4,"1,050",783,31,90,145,02-01-2012,Delivery Truck,Liz MacKendrick,112,3,8.60%
20480,01-29-2012,Medium,38,15,13,0,30,-28,02-01-2012,Regular Air,Liz MacKendrick,41,3,200.70%
20482,07-18-2014,Medium,39,"4,597","3,541",184,8,864,07-21-2014,Regular Air,Steven Roelle,856,3,0.17%
20482,07-18-2014,Medium,38,158,136,10,90,-77,07-21-2014,Delivery Truck,Steven Roelle,419,3,57.00%
20484,01-29-2012,Critical,14,"15,997","13,947","1,920",7,123,01-31-2012,Regular Air,Katherine Hughes,151,2,0.05%
20486,03-05-2014,High,34,"9,367","7,215",937,7,"1,208",03-08-2014,Regular Air,Alejandro Grove,816,3,0.07%
20486,03-05-2014,High,42,315,272,6,1,36,03-08-2014,Regular Air,Alejandro Grove,988,3,0.33%
20513,07-07-2012,High,13,319,235,6,1,76,07-09-2012,Express Air,Aaron Bergman,893,2,0.44%
20517,09-15-2013,Low,39,"5,888","5,078",236,1,573,09-18-2013,Regular Air,Trudy Brown,802,3,0.02%
20518,10-05-2012,Critical,7,"9,849","7,893",197,27,"1,731",10-08-2012,Delivery Truck,Paul Knutson,91,3,0.28%
20518,10-05-2012,Critical,49,7,6,1,6,-6,10-08-2012,Regular Air,Paul Knutson,45,3,95.74%
20519,04-10-2012,High,7,"6,752","5,376",270,17,"1,090",04-12-2012,Regular Air,Brad Thomas,864,2,0.25%
20545,10-09-2013,Not Specified,31,285,228,9,9,40,10-11-2013,Regular Air,Sean Miller,637,2,3.08%
20545,10-09-2013,Not Specified,40,"1,271","1,104",38,104,25,10-12-2013,Regular Air,Sean Miller,197,3,8.15%
20545,10-09-2013,Not Specified,1,613,518,43,104,-52,10-12-2013,Delivery Truck,Sean Miller,134,3,17.01%
20549,01-12-2012,Not Specified,40,"14,584","11,768","1,750",30,"1,036",01-14-2012,Regular Air,Cindy Schnelling,632,2,0.21%
20577,02-09-2013,Critical,15,"2,855","2,221",200,16,418,02-12-2013,Regular Air,Patrick O'Donnell,638,3,0.55%
20579,10-01-2015,Medium,16,"1,344","1,088",175,13,68,10-03-2015,Regular Air,Jim Epp,167,2,1.00%
20614,05-18-2012,Not Specified,47,"1,462","1,188",0,18,256,05-20-2012,Express Air,Arthur Wiediger,156,2,1.25%
20615,04-15-2015,Medium,29,496,424,15,5,52,04-18-2015,Express Air,Benjamin Farhat,947,3,0.91%
20642,05-19-2015,High,32,462,371,14,1,76,05-22-2015,Regular Air,Darren Koutras,817,3,0.16%
20642,05-19-2015,High,47,477,358,14,68,37,05-22-2015,Delivery Truck,Darren Koutras,663,3,14.15%
20646,03-30-2014,Medium,41,"5,148","4,140",309,2,698,04-02-2014,Regular Air,Lauren Leatherbury,235,3,0.03%
20674,12-08-2013,High,37,"6,468","5,219",0,104,"1,145",12-10-2013,Delivery Truck,Philip Brown,116,2,1.61%
20676,11-22-2015,Low,22,14,12,1,2,-1,11-24-2015,Regular Air,Shahid Shariari,1109,2,15.47%
20679,08-14-2013,Medium,32,112,97,9,30,-24,08-16-2013,Regular Air,Tracy Hopkins,49,2,26.79%
20704,02-10-2013,Low,1,181,157,7,1,16,02-12-2013,Regular Air,Justin Ellison,743,2,0.58%
20704,02-10-2013,Low,5,5,4,0,1,-1,02-13-2013,Regular Air,Justin Ellison,942,3,31.53%
20704,02-10-2013,Low,38,15,13,2,30,-30,02-13-2013,Regular Air,Justin Ellison,11,3,194.71%
20706,07-12-2012,High,41,"5,170","4,048",310,37,775,07-15-2012,Express Air,Jennifer Patt,168,3,0.71%
20709,08-11-2012,High,4,"3,477","2,714",452,1,310,08-14-2012,Regular Air,Gary Mitchum,875,3,0.04%
20709,08-11-2012,High,5,17,14,1,1,1,08-14-2012,Regular Air,Gary Mitchum,832,3,4.45%
20710,11-29-2012,High,31,"6,803","5,207",884,6,706,12-02-2012,Regular Air,Dennis Kane,866,3,0.08%
20710,11-29-2012,High,26,185,144,19,1,22,12-01-2012,Regular Air,Dennis Kane,857,2,0.40%
20711,01-19-2012,Critical,18,929,807,0,84,38,01-21-2012,Delivery Truck,Chris Cortes,193,2,9.06%
20711,01-19-2012,Critical,5,176,146,23,14,-6,01-21-2012,Regular Air,Chris Cortes,507,2,7.70%
20737,12-25-2014,Medium,15,"2,082","1,663",271,93,56,12-28-2014,Delivery Truck,Aaron Hawkins,30,3,4.45%
20737,12-25-2014,Medium,10,163,142,18,54,-51,12-27-2014,Delivery Truck,Aaron Hawkins,52,2,33.18%
20741,10-30-2013,Low,43,779,671,101,13,-8,11-01-2013,Regular Air,Frank Merwin,274,2,1.73%
20743,12-15-2014,High,39,"2,244","1,810",0,12,421,12-17-2014,Express Air,Roger Demir,985,2,0.55%
20773,03-05-2012,Not Specified,44,"2,016","1,632",222,4,158,03-08-2012,Regular Air,Denise Monton,898,3,0.22%
20804,11-26-2014,Low,13,586,507,64,22,-8,11-29-2014,Delivery Truck,Sean Miller,24,3,3.76%
20805,01-10-2014,High,12,779,606,62,10,100,01-12-2014,Regular Air,Sandra Glassco,1191,2,1.34%
20805,01-10-2014,High,3,440,373,35,7,25,01-13-2014,Regular Air,Sandra Glassco,1116,3,1.63%
20805,01-10-2014,High,12,13,11,2,1,-1,01-12-2014,Regular Air,Sandra Glassco,988,2,8.18%
20805,01-10-2014,High,35,66,57,7,8,-6,01-13-2014,Regular Air,Sandra Glassco,648,3,11.66%
20807,07-21-2015,Not Specified,16,68,58,9,5,-4,07-23-2015,Regular Air,Justin Hirsh,379,2,7.29%
20807,07-21-2015,Not Specified,39,41,36,5,45,-44,07-24-2015,Delivery Truck,Justin Hirsh,29,3,108.80%
20832,07-30-2013,Not Specified,47,"1,110",866,89,2,153,08-02-2013,Regular Air,Eugene Moren,1109,3,0.20%
20832,07-30-2013,Not Specified,39,88,76,10,1,1,08-02-2013,Regular Air,Eugene Moren,893,3,1.58%
20838,04-10-2012,Not Specified,5,"6,278","4,981",439,6,851,04-13-2012,Regular Air,Shahid Shariari,895,3,0.09%
20838,04-10-2012,Not Specified,21,16,13,1,5,-3,04-13-2012,Regular Air,Shahid Shariari,457,3,30.82%
20864,12-06-2014,High,19,138,120,11,7,0,12-09-2014,Regular Air,Dianna Vittorini,829,3,5.38%
20868,10-09-2013,Low,9,255,220,10,30,-6,10-11-2013,Regular Air,Rob Williams,109,2,11.78%
20898,10-30-2014,Medium,33,"5,616","4,501",674,8,433,11-01-2014,Regular Air,Dave Kipp,331,2,0.15%
20899,04-12-2013,Low,9,162,136,10,16,-1,04-14-2013,Regular Air,Arthur Prichep,522,2,9.97%
20900,11-24-2013,Low,50,"1,410","1,065",0,7,337,11-27-2013,Regular Air,Ellis Ballard,409,3,0.53%
20903,05-20-2012,High,4,"4,303","3,241",258,54,750,05-23-2012,Delivery Truck,Elizabeth Moffitt,114,3,1.25%
20932,07-29-2015,High,38,95,82,3,3,7,07-31-2015,Regular Air,Raymond Fair,1055,2,2.94%
20933,08-26-2015,High,45,"1,776","1,433",124,8,211,08-29-2015,Regular Air,Alan Hwang,161,3,0.42%
20934,01-20-2013,Critical,5,576,495,69,27,-15,01-22-2013,Delivery Truck,Bill Eplett,73,2,4.65%
20960,11-18-2014,Low,19,231,186,30,10,5,11-21-2014,Regular Air,Giulietta Weimer,504,3,4.23%
20961,01-14-2013,Not Specified,34,208,164,17,37,-9,01-16-2013,Regular Air,Lela Donovan,162,2,17.62%
20964,03-30-2015,Critical,11,"1,158",880,69,13,194,04-01-2015,Regular Air,Patrick Gardner,361,2,1.16%
20965,12-20-2012,Critical,38,"8,247","6,292",660,15,"1,281",12-22-2012,Regular Air,Michelle Tran,305,2,0.18%
20965,12-20-2012,Critical,8,"2,271","1,832",227,6,205,12-23-2012,Regular Air,Michelle Tran,148,3,0.28%
20966,09-18-2013,Low,22,778,659,47,22,50,09-21-2013,Regular Air,Mike Gockenbach,673,3,2.86%
20966,09-18-2013,Low,10,123,106,10,1,6,09-20-2013,Regular Air,Mike Gockenbach,988,2,0.85%
20966,09-18-2013,Low,35,39,32,1,3,2,09-20-2013,Regular Air,Mike Gockenbach,500,2,7.75%
20967,03-15-2014,High,6,"30,000","25,965","1,200",12,"2,822",03-17-2014,Regular Air,Deborah Brumfield,126,2,0.04%
20967,03-15-2014,High,50,480,414,58,37,-28,03-18-2014,Regular Air,Deborah Brumfield,59,3,7.65%
20995,03-27-2015,Medium,37,"2,178","1,763",44,99,272,03-29-2015,Delivery Truck,Jill Matthias,36,2,4.56%
21024,12-28-2013,Medium,34,202,168,14,2,19,12-31-2013,Regular Air,Stewart Carmichael,627,3,0.89%
21025,09-11-2013,Not Specified,38,25,21,3,10,-9,09-14-2013,Regular Air,George Ashbrook,562,3,39.16%
21028,06-07-2015,Critical,38,607,505,36,10,55,06-10-2015,Regular Air,Gary Mitchum,734,3,1.72%
21057,02-03-2014,Low,28,"1,325","1,065",79,3,177,02-05-2014,Regular Air,Justin MacKendrick,192,2,0.23%
